direction,source_claim_id,source_chunk_id,source_doc_id,source_country,source_topic_space,source_topic,source_topic_code,source_relation_type,source_claim,source_excerpt,matched_claim_id,matched_chunk_id,matched_topic_space,matched_topic,matched_topic_code,matched_claim,matched_excerpt,top1_similarity,topk_mean_similarity,coverage_deficit,embedding_method,below_calibrated_threshold,coverage_threshold,threshold_method,similarity_band,review_is_match,review_notes
policy_to_sentiment,policy_claim_00817,policy_ai_competency_framework_for_teachers_chunk_0048,policy_ai_competency_framework_for_teachers,other,policy,3,P3,enables_or_supports,"In other words, the first level aims to foster basic AI literacy for teachers.","In other words, the first level aims to foster basic AI literacy for teachers.",sentiment_claim_00547,sentiment_original_generative_artificial_intelligence_in_secondary_education_kj0125604enn_chunk_0049,sentiment,5,S5,"AI literacy for pre-service teachers Initial Teacher Education (ITE) refers to the teacher education programmes that, upon completion, give access to the educational qualifications required to be able to enter the teaching profession, in this case at secondary education level.","AI literacy for pre-service teachers Initial Teacher Education (ITE) refers to the teacher education programmes that, upon completion, give access to the educational qualifications required to be able to enter the teaching profession, in this case at secondary education level.",0.8116893172264099,0.781073808670044,0.21892619132995605,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,highest_10pct,,
policy_to_sentiment,policy_claim_00726,policy_ai_competency_framework_for_teachers_chunk_0027,policy_ai_competency_framework_for_teachers,other,policy,3,P3,enables_or_supports,"It maintains that while AI offers opportunities to support teachers in both teaching as well as in the management of learning processes, meaningful interactions between teachers and students and human flourishing should remain at the center of the educational experience.","It maintains that while AI offers opportunities to support teachers in both teaching as well as in the management of learning processes, meaningful interactions between teachers and students and human flourishing should remain at the center of the educational experience.",sentiment_claim_00638,sentiment_original_generative_artificial_intelligence_in_secondary_education_kj0125604enn_chunk_0079,sentiment,1,S1,"Ultimately, the impact of AI on a teacher's workload will depend on how it is integrated into their practice and the support they receive from their institutions and the wider education system.","Ultimately, the impact of AI on a teacher's workload will depend on how it is integrated into their practice and the support they receive from their institutions and the wider education system.",0.8077605366706848,0.7869877219200134,0.21301227807998657,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,highest_10pct,,
policy_to_sentiment,policy_claim_01887,policy_ai_report_us_gov_chunk_0102,policy_ai_report_us_gov,usa,policy,5,P5,causes_or_increases,"Insight: Aligning AI to Policy Objectives regard to equity, as research advances and brings more context into AI, we will be better able to use AI to support goals that require customization of learning resources, such as enabling teachers to more easily transform materials to support neurodiverse learners and increase responsiveness to local communities and cultures.","Insight: Aligning AI to Policy Objectives regard to equity, as research advances and brings more context into AI, we will be better able to use AI to support goals that require customization of learning resources, such as enabling teachers to more easily transform materials to support neurodiverse learners and increase responsiveness to local communities and cultures.",sentiment_claim_00419,sentiment_original_artificial_intelligence_in_classrooms_qa0126065enn_chunk_0022,sentiment,3,S3,"Meanwhile, addressing equity requires mitigating the flipped AI divide, where students from higher-income backgrounds retain access to human teachers while others are relegated to AI-mediated instruction.","Meanwhile, addressing equity requires mitigating the flipped AI divide, where students from higher-income backgrounds retain access to human teachers while others are relegated to AI-mediated instruction.",0.7808962464332581,0.7688789367675781,0.23112106323242188,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,highest_10pct,,
sentiment_to_policy,sentiment_claim_00281,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0099,sentiment_original_ai4t_wp3_d3_3_nr_ireland,ireland,sentiment,7,S7,causes_or_increases,"And for it to be clear, because it wasn't clear.","And for it to be clear, because it wasn't clear.",policy_claim_01322,policy_ai_in_australian_education_snapshot_principles_policy_and_practice_august_2023_chunk_0071,policy,6,P6,"There is reasonable clarity about the required action of informed consent, however, it is not clear what 'proactively informed' implies leaving scope interpretation e.g.","There is reasonable clarity about the required action of informed consent, however, it is not clear what 'proactively informed' implies leaving scope interpretation e.g.",0.4511842131614685,0.40075528621673584,0.5992447137832642,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional,lowest_10pct,,
sentiment_to_policy,sentiment_claim_00242,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0068,sentiment_original_ai4t_wp3_d3_3_nr_ireland,ireland,sentiment,1,S1,requires_or_depends_on,So you do need to be extremely specific - what you type in as to what exactly you're looking for.,So you do need to be extremely specific - what you type in as to what exactly you're looking for.,policy_claim_03100,policy_guidetoaiinschools_chunk_0091,policy,0,P0,What you'll find is a timely compilation of relevant questions and divergent perspectives that can help you kickstart or continue the work that lies ahead for your institution in response to the most game-changing arrival technology of our generation.',What you'll find is a timely compilation of relevant questions and divergent perspectives that can help you kickstart or continue the work that lies ahead for your institution in response to the most game-changing arrival technology of our generation.',0.5014106035232544,0.4653710424900055,0.5346289575099945,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional,lowest_10pct,,
sentiment_to_policy,sentiment_claim_00240,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0068,sentiment_original_ai4t_wp3_d3_3_nr_ireland,ireland,sentiment,1,S1,enables_or_supports,Photomath specific prompts but how this also helped them to clarify their own thoughts.,Photomath specific prompts but how this also helped them to clarify their own thoughts.,policy_claim_02863,policy_guidance_on_artificial_intelligence_in_schools_2025_chunk_0026,policy,5,P5,The images are intended to provide visual support for engagement and comprehension.,The images are intended to provide visual support for engagement and comprehension.,0.4876512289047241,0.4555312693119049,0.5444687306880951,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional,lowest_10pct,,
sentiment_to_policy,sentiment_claim_00438,sentiment_original_french_digital_society_digital_mediation_professionals_face_the_challenge_of_digital_remoteness_labo_chunk_0004,sentiment_original_french_digital_society_digital_mediation_professionals_face_the_challenge_of_digital_remoteness_labo,france,sentiment,5,S5,causes_or_increases,"However, 20% have to drive 7 minutes or more to get there.","However, 20% have to drive 7 minutes or more to get there.",policy_claim_01742,policy_ai_report_us_gov_chunk_0052,policy,0,P0,"Likewise, mapping a journey used to require a cumbersome study of maps, but now cell phones let us choose among several transportation options to reach a destination.","Likewise, mapping a journey used to require a cumbersome study of maps, but now cell phones let us choose among several transportation options to reach a destination.",0.32633519172668457,0.31441715359687805,0.685582846403122,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional,lowest_10pct,,
sentiment_to_policy,sentiment_claim_00157,sentiment_original_3remittancesreview_volume8_issue4saajdmalakand_chunk_0012,sentiment_original_3remittancesreview_volume8_issue4saajdmalakand,other,sentiment,6,S6,reduces_or_prevents,"First, the sample size from each city was restricted to 30 participants, which could limit the generalizability of the findings to a broader population.","First, the sample size from each city was restricted to 30 participants, which could limit the generalizability of the findings to a broader population.",policy_claim_02924,policy_guidance_on_artificial_intelligence_in_schools_2025_chunk_0047,policy,6,P6,Are there procedures in place to limit access to the data only to those who need it?,Are there procedures in place to limit access to the data only to those who need it?,0.4804494380950928,0.4631401598453522,0.5368598401546478,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional,lowest_10pct,,
sentiment_to_policy,sentiment_claim_00218,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0051,sentiment_original_ai4t_wp3_d3_3_nr_ireland,ireland,sentiment,5,S5,causes_or_increases,"Indicative comment: 'Well we're very lucky here, because we have very good wi-fi.","Indicative comment: 'Well we're very lucky here, because we have very good wi-fi.",policy_claim_02236,policy_digital_strategy_for_schools_to_2027_chunk_0020,policy,5,P5,"­ WiFi in schools was raised as needing a tt en ti on and viewed as critical to enabling the effective embedding of digital technologies in teaching, learning and assessment across the curriculum, as well as promoting the use of flexible learning hubs, cloud computing and to support school administration.","­ WiFi in schools was raised as needing a tt en ti on and viewed as critical to enabling the effective embedding of digital technologies in teaching, learning and assessment across the curriculum, as well as promoting the use of flexible learning hubs, cloud computing and to support school administration.",0.45462942123413086,0.4314396381378174,0.5685603618621826,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional,lowest_10pct,,
sentiment_to_policy,sentiment_claim_00667,sentiment_original_oco_ai_and_us_young_peoples_views_and_understanding_of_artificial_intelligence_chunk_0005,sentiment_original_oco_ai_and_us_young_peoples_views_and_understanding_of_artificial_intelligence,other,sentiment,0,S0,causes_or_increases,"'Sometimes it's used for a bit of craic, but it isn't ever used for anything serious, people make fun of it because it's a bit useless.'","'Sometimes it's used for a bit of craic, but it isn't ever used for anything serious, people make fun of it because it's a bit useless.'",policy_claim_01938,policy_ai_resources_chunk_0005,policy,6,P6,"However, unlike most tools you need to acknowledge using it.","However, unlike most tools you need to acknowledge using it.",0.5097336769104004,0.5031515955924988,0.4968484044075012,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional,lowest_10pct,,
sentiment_to_policy,sentiment_claim_00442,sentiment_original_french_digital_society_digital_mediation_professionals_face_the_challenge_of_digital_remoteness_labo_chunk_0007,sentiment_original_french_digital_society_digital_mediation_professionals_face_the_challenge_of_digital_remoteness_labo,france,sentiment,5,S5,causes_or_increases,Impact on social workers The dematerialization of the relationship with the administration for access to social rights is also leading to a reconfiguration of social work.,Impact on social workers The dematerialization of the relationship with the administration for access to social rights is also leading to a reconfiguration of social work.,policy_claim_03687,policy_our_ai_our_ambition_for_france_chunk_0005,policy,8,P8,Social networks are undermining political systems Technological concentration polarizes the distribution of wealth Algorithms contribute to inequalities in work and employment The massification of uses is accompanied by a growing environmental impact The power of certain companies limits the ability of sovereign states to act Artificial intelligence extends and deepens this trend.,Social networks are undermining political systems Technological concentration polarizes the distribution of wealth Algorithms contribute to inequalities in work and employment The massification of uses is accompanied by a growing environmental impact The power of certain companies limits the ability of sovereign states to act Artificial intelligence extends and deepens this trend.,0.5365185737609863,0.4826289713382721,0.5173710286617279,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional,lowest_10pct,,
sentiment_to_policy,sentiment_claim_00683,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025_chunk_0001,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025,ireland,sentiment,2,S2,enables_or_supports,"Those 567 responses were omitted from the analysis, and the remaining 1,229 responses were considered as a total 100% for the purpose of the analysis.","Those 567 responses were omitted from the analysis, and the remaining 1,229 responses were considered as a total 100% for the purpose of the analysis.",policy_claim_03436,policy_men_dne_brochure_ia_2024_uk_web_chunk_0053,policy,0,P0,Arguments and data that supported the responses.,Arguments and data that supported the responses.,0.49785396456718445,0.461566686630249,0.538433313369751,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional,lowest_10pct,,
sentiment_to_policy,sentiment_claim_00168,sentiment_original_3remittancesreview_volume8_issue4saajdmalakand_chunk_0023,sentiment_original_3remittancesreview_volume8_issue4saajdmalakand,other,sentiment,6,S6,causes_or_increases,"Job Security Discourse: The lexicon deployed within this thematic concern is saturated with affective terms such as 'unemployment,' 'job insecurity,' and 'redundancy,' amplifying the level of exigency surrounding the issue.","Job Security Discourse: The lexicon deployed within this thematic concern is saturated with affective terms such as 'unemployment,' 'job insecurity,' and 'redundancy,' amplifying the level of exigency surrounding the issue.",policy_claim_01522,policy_ai_policy_considerations_for_schools_and_mats_chunk_0006,policy,7,P7,Example wording: Staff are expected to engage with guidance and raise concerns where they are unsure about appropriate AI use.,Example wording: Staff are expected to engage with guidance and raise concerns where they are unsure about appropriate AI use.,0.48985910415649414,0.4850268065929413,0.5149731934070587,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional,lowest_10pct,,
sentiment_to_policy,sentiment_claim_00386,sentiment_original_artificial_intelligence_in_classrooms_qa0126065enn_chunk_0008,sentiment_original_artificial_intelligence_in_classrooms_qa0126065enn,other,sentiment,3,S3,causes_or_increases,"Many of these 'ghost workers' of GenAI suffered mental health issues due to the materials they were monitoring; yet, without them, today's familiar GenAI systems would not be available to us.","Many of these 'ghost workers' of GenAI suffered mental health issues due to the materials they were monitoring; yet, without them, today's familiar GenAI systems would not be available to us.",policy_claim_02152,policy_developing_policy_and_protocols_for_the_use_of_generative_ai_in_k_12_classrooms_march_2025_chunk_0010,policy,7,P7,"GenAI has brought about novel forms of abuse and harassment, especially in the form of synthetic media (e.g.","GenAI has brought about novel forms of abuse and harassment, especially in the form of synthetic media (e.g.",0.4972865581512451,0.4916711151599884,0.5083288848400116,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional,lowest_10pct,,
sentiment_to_policy,sentiment_claim_00203,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0033,sentiment_original_ai4t_wp3_d3_3_nr_ireland,ireland,sentiment,1,S1,causes_or_increases,Private companies will have an increasing influence on schooling: 47.8%.,Private companies will have an increasing influence on schooling: 47.8%.,policy_claim_02732,policy_generative_artificial_intelligence_in_schools_information_for_students_and_parents_chunk_0001,policy,0,P0,Schools may develop their own processes and expectations to help the school community meet these policy expectations.,Schools may develop their own processes and expectations to help the school community meet these policy expectations.,0.5092368125915527,0.5059917569160461,0.49400824308395386,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional,lowest_10pct,,
sentiment_to_policy,sentiment_claim_00220,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0051,sentiment_original_ai4t_wp3_d3_3_nr_ireland,ireland,sentiment,5,S5,reduces_or_prevents,"I don't think there's anything that would prevent us, no.'","I don't think there's anything that would prevent us, no.'",policy_claim_00191,policy_ahisa_member_survey_report_gen_ai_in_australian_independent_schools_chunk_0033,policy,7,P7,We cannot be in a situation where different schools make different decisions.' - 'We do not need political leaders to make this area top heavy with burdensome regulation.,We cannot be in a situation where different schools make different decisions.' - 'We do not need political leaders to make this area top heavy with burdensome regulation.,0.44286489486694336,0.38146665692329407,0.6185333430767059,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional,lowest_10pct,,
sentiment_to_policy,sentiment_claim_00492,sentiment_original_generative_artificial_intelligence_in_secondary_education_kj0125604enn_chunk_0025,sentiment_original_generative_artificial_intelligence_in_secondary_education_kj0125604enn,other,sentiment,3,S3,enables_or_supports,The interviews lasted around 60 minutes each and allowed for a more detailed exploration of individual perspectives.,The interviews lasted around 60 minutes each and allowed for a more detailed exploration of individual perspectives.,policy_claim_03194,policy_l_intelligence_artificielle_dans_les_tablissements_scolaires_sur_le_plan_administratif_et_p_dagogique_chunk_0019,policy,2,P2,"Si le calendrier de la mission imposait un nombre contraint de déplacements en académie, les questionnaires ont permis d'approfondir les analyses et de les c onforter.","Si le calendrier de la mission imposait un nombre contraint de déplacements en académie, les questionnaires ont permis d'approfondir les analyses et de les c onforter.",0.5012813806533813,0.49423086643218994,0.5057691335678101,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional,lowest_10pct,,
sentiment_to_policy,sentiment_claim_00616,sentiment_original_generative_artificial_intelligence_in_secondary_education_kj0125604enn_chunk_0073,sentiment_original_generative_artificial_intelligence_in_secondary_education_kj0125604enn,other,sentiment,1,S1,requires_or_depends_on,"Well, I just want to know, tell me what you need to know how to do.","Well, I just want to know, tell me what you need to know how to do.",policy_claim_03079,policy_guidetoaiinschools_chunk_0082,policy,0,P0,And so you need to know how to adapt to it.,And so you need to know how to adapt to it.,0.5456240773200989,0.4613868296146393,0.5386131703853607,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional,lowest_10pct,,
sentiment_to_policy,sentiment_claim_00188,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0020,sentiment_original_ai4t_wp3_d3_3_nr_ireland,ireland,sentiment,7,S7,enables_or_supports,Theme definition: The researcher then defined each theme in order to capture its 'essence'.,Theme definition: The researcher then defined each theme in order to capture its 'essence'.,policy_claim_02038,policy_ai_systems_in_teaching_and_learning_principles_and_practical_exa_chunk_0034,policy,0,P0,Visual Prompts: Generating images or multimedia content that aligns with poetry themes for inspiration.,Visual Prompts: Generating images or multimedia content that aligns with poetry themes for inspiration.,0.4964140057563782,0.48517489433288574,0.5148251056671143,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional,lowest_10pct,,
sentiment_to_policy,sentiment_claim_00252,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0071,sentiment_original_ai4t_wp3_d3_3_nr_ireland,ireland,sentiment,7,S7,causes_or_increases,"Indicative comment: 'And then sometimes I utterly know it won't, because I set the temperature in my room.","Indicative comment: 'And then sometimes I utterly know it won't, because I set the temperature in my room.",policy_claim_03070,policy_guidetoaiinschools_chunk_0078,policy,0,P0,"But she chose not to because 'Especially in situations where it' s a test, I am not going to learn from what I'm doing in that moment.","But she chose not to because 'Especially in situations where it' s a test, I am not going to learn from what I'm doing in that moment.",0.34813234210014343,0.3225143849849701,0.6774856150150299,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional,lowest_10pct,,
sentiment_to_policy,sentiment_claim_00385,sentiment_original_artificial_intelligence_in_classrooms_qa0126065enn_chunk_0008,sentiment_original_artificial_intelligence_in_classrooms_qa0126065enn,other,sentiment,3,S3,enables_or_supports,"For example, it is well known that most GenAI systems were refined based on the involvement of poorly-paid workers in some global south countries, who were exposed to the systems' original uncensored and often deplorable outputs, so that the developers could put 'guardrails' in place to prevent the public from seeing similar outputs.","For example, it is well known that most GenAI systems were refined based on the involvement of poorly-paid workers in some global south countries, who were exposed to the systems' original uncensored and often deplorable outputs, so that the developers could put 'guardrails' in place to prevent the public from seeing similar outputs.",policy_claim_02152,policy_developing_policy_and_protocols_for_the_use_of_generative_ai_in_k_12_classrooms_march_2025_chunk_0010,policy,7,P7,"GenAI has brought about novel forms of abuse and harassment, especially in the form of synthetic media (e.g.","GenAI has brought about novel forms of abuse and harassment, especially in the form of synthetic media (e.g.",0.4702063798904419,0.4607301652431488,0.5392698347568512,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional,lowest_10pct,,
sentiment_to_policy,sentiment_claim_00043,sentiment_original_051024_insights_into_ai_and_the_youth_sector_chunk_0021,sentiment_original_051024_insights_into_ai_and_the_youth_sector,other,sentiment,0,S0,causes_or_increases,All these practices raise new questions on how young people's rights might be affected systematically - before and after they enter the labour market.,All these practices raise new questions on how young people's rights might be affected systematically - before and after they enter the labour market.,policy_claim_01768,policy_ai_report_us_gov_chunk_0058,policy,6,P6,Those concerns go beyond data privacy and security; they raise attention to how technologies may unfairly direct or limit some students' opportunities to learn.,Those concerns go beyond data privacy and security; they raise attention to how technologies may unfairly direct or limit some students' opportunities to learn.,0.5098468065261841,0.5046541094779968,0.4953458905220032,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional,lowest_10pct,,
sentiment_to_policy,sentiment_claim_00496,sentiment_original_generative_artificial_intelligence_in_secondary_education_kj0125604enn_chunk_0026,sentiment_original_generative_artificial_intelligence_in_secondary_education_kj0125604enn,other,sentiment,1,S1,enables_or_supports,All interviews and focus groups were conducted in official languages of the selected Member States to ensure that participants could express their thoughts comfortably and effectively.,All interviews and focus groups were conducted in official languages of the selected Member States to ensure that participants could express their thoughts comfortably and effectively.,policy_claim_03410,policy_men_dne_brochure_ia_2024_uk_web_chunk_0033,policy,3,P3,"They are invited to reflect collectively, through discussion forums, on issues raised by the development of AI.' (Romero et al.","They are invited to reflect collectively, through discussion forums, on issues raised by the development of AI.' (Romero et al.",0.48316770792007446,0.4748561382293701,0.5251438617706299,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional,lowest_10pct,,
sentiment_to_policy,sentiment_claim_00091,sentiment_original_051024_insights_into_ai_and_the_youth_sector_chunk_0049,sentiment_original_051024_insights_into_ai_and_the_youth_sector,other,sentiment,0,S0,enables_or_supports,"Makerspaces bring a great added value in educating young people on how technologies work, empowering them to co-create their small AI-powered projects (from software applications to robots).","Makerspaces bring a great added value in educating young people on how technologies work, empowering them to co-create their small AI-powered projects (from software applications to robots).",policy_claim_00492,policy_ai_competency_framework_for_students_chunk_0039,policy,3,P3,"Throughout the iterative process of customizing and testing AI technologies, students are expected to reinforce the sense of being an AI co-creator and belonging within a broader community, helping to lead the human-centred design and use of AI.","Throughout the iterative process of customizing and testing AI technologies, students are expected to reinforce the sense of being an AI co-creator and belonging within a broader community, helping to lead the human-centred design and use of AI.",0.627543568611145,0.6166300773620605,0.38336992263793945,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,lower_middle,,
sentiment_to_policy,sentiment_claim_00309,sentiment_original_ai_views_of_youth_workers_chunk_0004,sentiment_original_ai_views_of_youth_workers,other,sentiment,4,S4,causes_or_increases,"This in turn might results in youth workers having to deal with impossible ethical choices, of being: stuck between embracing (and being encouraged to embrace) digital youth work (e.g., employment opportunities) and protecting themselves and the young people from its possible side-effects (e.g., data profiling, privacy breaches).","This in turn might results in youth workers having to deal with impossible ethical choices, of being: stuck between embracing (and being encouraged to embrace) digital youth work (e.g., employment opportunities) and protecting themselves and the young people from its possible side-effects (e.g., data profiling, privacy breaches).",policy_claim_03487,policy_oco_ai_policy_spotlight_report_chunk_0017,policy,1,P1,"Such challenges include risks of data breaches and misuse of sensitive data, exacerbation of existing inequalities in accessing technology, over-reliance on technology leading to diminished interpersonal interactions, social and emotional skills, and impacts on social, emotional and cognitive development and maturation.","Such challenges include risks of data breaches and misuse of sensitive data, exacerbation of existing inequalities in accessing technology, over-reliance on technology leading to diminished interpersonal interactions, social and emotional skills, and impacts on social, emotional and cognitive development and maturation.",0.5868974924087524,0.5773323178291321,0.4226676821708679,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,lower_middle,,
sentiment_to_policy,sentiment_claim_00204,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0037,sentiment_original_ai4t_wp3_d3_3_nr_ireland,ireland,sentiment,5,S5,causes_or_increases,"Two participants mentioned tools which were not relevant, either because they were not specific enough or they did not contain AI (e.g., Google Calendar).","Two participants mentioned tools which were not relevant, either because they were not specific enough or they did not contain AI (e.g., Google Calendar).",policy_claim_03854,policy_the_new_ai_powered_classroom_implications_for_students_teachers_and_equity_chunk_0041,policy,8,P8,"Although both rounds of regression established that the existence of direct access to ChatGPT AI had no relationship to ELA and math achievement, there is an inability to truly measure the effects of AI due to the absence of metrics.","Although both rounds of regression established that the existence of direct access to ChatGPT AI had no relationship to ELA and math achievement, there is an inability to truly measure the effects of AI due to the absence of metrics.",0.604435384273529,0.5909379124641418,0.40906208753585815,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,lower_middle,,
sentiment_to_policy,sentiment_claim_00339,sentiment_original_ai_views_of_youth_workers_chunk_0023,sentiment_original_ai_views_of_youth_workers,other,sentiment,0,S0,expected_to_improve,"For example, so-called social robots have been used to improve young people's learning and social skills, as well as visual and auditory accessibility (Tugend, 2022).","For example, so-called social robots have been used to improve young people's learning and social skills, as well as visual and auditory accessibility (Tugend, 2022).",policy_claim_01184,policy_ai_guidance_classroom_considerations_chunk_0020,policy,0,P0,Social networks have for years served as platforms for civic engagement and AI has and will introduce new concerns that students need to be aware of as digital citizens.,Social networks have for years served as platforms for civic engagement and AI has and will introduce new concerns that students need to be aware of as digital citizens.,0.6124222278594971,0.5898628830909729,0.4101371169090271,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,lower_middle,,
sentiment_to_policy,sentiment_claim_00499,sentiment_original_generative_artificial_intelligence_in_secondary_education_kj0125604enn_chunk_0027,sentiment_original_generative_artificial_intelligence_in_secondary_education_kj0125604enn,other,sentiment,3,S3,enables_or_supports,"The scheme was complemented by a process of inductive coding, allowing for greater flexibility in capturing emerging themes and insights from the data.","The scheme was complemented by a process of inductive coding, allowing for greater flexibility in capturing emerging themes and insights from the data.",policy_claim_00975,policy_ai_guidance_chunk_0006,policy,0,P0,"These include recognizing speech, processing language, analyzing data, detecting patterns, making predictions, generating new content-and increasingly, taking action based on that information.","These include recognizing speech, processing language, analyzing data, detecting patterns, making predictions, generating new content-and increasingly, taking action based on that information.",0.5854105949401855,0.5813373923301697,0.4186626076698303,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,lower_middle,,
sentiment_to_policy,sentiment_claim_00361,sentiment_original_artificial_intelligence_in_classrooms_qa0126065enn_chunk_0001,sentiment_original_artificial_intelligence_in_classrooms_qa0126065enn,other,sentiment,3,S3,requires_or_depends_on,"In turn, this requires moving beyond commonsense notions to engage with formal normative frameworks, such as deontology and consequentialism.","In turn, this requires moving beyond commonsense notions to engage with formal normative frameworks, such as deontology and consequentialism.",policy_claim_01864,policy_ai_report_us_gov_chunk_0092,policy,8,P8,"There is a near future need to go beyond representation so that co-designed solutions consider more generous contexts for broader possibilities, according to attendees.","There is a near future need to go beyond representation so that co-designed solutions consider more generous contexts for broader possibilities, according to attendees.",0.5602748394012451,0.547357976436615,0.452642023563385,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,lower_middle,,
sentiment_to_policy,sentiment_claim_00569,sentiment_original_generative_artificial_intelligence_in_secondary_education_kj0125604enn_chunk_0056,sentiment_original_generative_artificial_intelligence_in_secondary_education_kj0125604enn,other,sentiment,1,S1,enables_or_supports,"So, I've made a tool to help them do that.","So, I've made a tool to help them do that.",policy_claim_03029,policy_guidetoaiinschools_chunk_0050,policy,0,P0,"I create the things that I put in front of kids, and I do that in part because I need to be intellectually embedded in what I edit, what I am teaching, and what I'm giving them.","I create the things that I put in front of kids, and I do that in part because I need to be intellectually embedded in what I edit, what I am teaching, and what I'm giving them.",0.5751546025276184,0.5421459674835205,0.4578540325164795,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,lower_middle,,
