direction,source_claim_id,source_chunk_id,source_doc_id,source_country,source_topic_space,source_topic,source_topic_code,source_relation_type,source_claim,source_excerpt,matched_claim_id,matched_chunk_id,matched_topic_space,matched_topic,matched_topic_code,matched_claim,matched_excerpt,top1_similarity,topk_mean_similarity,coverage_deficit,embedding_method,analysis_country,below_calibrated_threshold,coverage_threshold,threshold_method
policy_to_sentiment,policy_claim_03566,policy_oco_ai_policy_spotlight_report_chunk_0061,policy_oco_ai_policy_spotlight_report,ireland,policy,8,P8,causes_or_increases,"The Declaration highlights the exclusionary nature of the fast-paced development of AI technologies driven by the private sector, the need to develop and ensure legal safeguards, the absence of youth in the emerging AI governance processes, the imperative to respect ethical principles and the need to assess the value of AI technologies on the impact of their consequences and benefits on individuals and society, noting that not all social and economic problems need to be anchored in technological solutions.","The Declaration highlights the exclusionary nature of the fast-paced development of AI technologies driven by the private sector, the need to develop and ensure legal safeguards, the absence of youth in the emerging AI governance processes, the imperative to respect ethical principles and the need to assess the value of AI technologies on the impact of their consequences and benefits on individuals and society, noting that not all social and economic problems need to be anchored in technological solutions.",sentiment_claim_00259,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0078,sentiment,1,S1,"Other examples are: 'An AI is a robot that is online, programmed to help people.' 'AI is a robot that can learn from past conversations with people without needing to be reprogrammed.' 'AI stands for artificial intelligence.","Other examples are: 'An AI is a robot that is online, programmed to help people.' 'AI is a robot that can learn from past conversations with people without needing to be reprogrammed.' 'AI stands for artificial intelligence.",0.5857945680618286,0.5778970718383789,0.4221029281616211,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03567,policy_oco_ai_policy_spotlight_report_chunk_0061,policy_oco_ai_policy_spotlight_report,ireland,policy,8,P8,enables_or_supports,"The Declaration calls on States to safeguard and promote quality and meaningful youth participation in all AI governance processes, support the democratisation of AI as a complementary approach to all AI governance processes, put respect for human rights at the centre of AI policies and foster cross-sectoral and multi-stakeholder cooperation between AI, educational and youth stakeholders.","The Declaration calls on States to safeguard and promote quality and meaningful youth participation in all AI governance processes, support the democratisation of AI as a complementary approach to all AI governance processes, put respect for human rights at the centre of AI policies and foster cross-sectoral and multi-stakeholder cooperation between AI, educational and youth stakeholders.",sentiment_claim_00271,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0089,sentiment,7,S7,"Indicative comment: 'So I suppose that at the school management level, I think that there should definitely be in the school's IT policy, there should definitely be a school policy on digital technologies and AI, on what to use and how to use it.'","Indicative comment: 'So I suppose that at the school management level, I think that there should definitely be in the school's IT policy, there should definitely be a school policy on digital technologies and AI, on what to use and how to use it.'",0.5884702205657959,0.5763108730316162,0.4236891269683838,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03568,policy_oco_ai_policy_spotlight_report_chunk_0062,policy_oco_ai_policy_spotlight_report,ireland,policy,1,P1,enables_or_supports,"Recommendations and guidance on the digital environment and AI safeguard and promote quality and meaningful youth participation in all AI governance processes, support the democratisation of AI as a complementary approach to all AI governance processes, put respect for human rights at the centre of AI policies and foster cross-sectoral and multi-stakeholder cooperation between AI, educational and youth stakeholders.","Recommendations and guidance on the digital environment and AI safeguard and promote quality and meaningful youth participation in all AI governance processes, support the democratisation of AI as a complementary approach to all AI governance processes, put respect for human rights at the centre of AI policies and foster cross-sectoral and multi-stakeholder cooperation between AI, educational and youth stakeholders.",sentiment_claim_00267,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0088,sentiment,5,S5,"7.1 On professional learning about AI Although teachers stated that they intend to use AI tools in their classroom practice, their responses illustrate clearly that we need to consider more carefully the design of future learning activities connected to teachers' everyday classroom activities to enable them to understand the main ideas of AI (i.e., that AI is a software that learns, that it adjusts, and that it processes data) and to be able to define clearly what it is and to point to examples in classroom practice.","7.1 On professional learning about AI Although teachers stated that they intend to use AI tools in their classroom practice, their responses illustrate clearly that we need to consider more carefully the design of future learning activities connected to teachers' everyday classroom activities to enable them to understand the main ideas of AI (i.e., that AI is a software that learns, that it adjusts, and that it processes data) and to be able to define clearly what it is and to point to examples in classroom practice.",0.6643040180206299,0.6550437808036804,0.3449562191963196,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03569,policy_oco_ai_policy_spotlight_report_chunk_0064,policy_oco_ai_policy_spotlight_report,ireland,policy,1,P1,requires_or_depends_on,"UNICEF UNICEF published Policy guidance on AI for children in 2021, noting that global policy and implementation efforts do not reflect the fact that the rights of children need acute attention in the digital age.","UNICEF UNICEF published Policy guidance on AI for children in 2021, noting that global policy and implementation efforts do not reflect the fact that the rights of children need acute attention in the digital age.",sentiment_claim_00271,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0089,sentiment,7,S7,"Indicative comment: 'So I suppose that at the school management level, I think that there should definitely be in the school's IT policy, there should definitely be a school policy on digital technologies and AI, on what to use and how to use it.'","Indicative comment: 'So I suppose that at the school management level, I think that there should definitely be in the school's IT policy, there should definitely be a school policy on digital technologies and AI, on what to use and how to use it.'",0.514819860458374,0.5020270347595215,0.4979729652404785,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03570,policy_oco_ai_policy_spotlight_report_chunk_0064,policy_oco_ai_policy_spotlight_report,ireland,policy,1,P1,enables_or_supports,"The policy guidance, which was developed with experts on AI systems, children and digital rights across the world, and consultations with 250 children, is aimed to complement efforts to promote human-centric AI by introducing a child rights lens.","The policy guidance, which was developed with experts on AI systems, children and digital rights across the world, and consultations with 250 children, is aimed to complement efforts to promote human-centric AI by introducing a child rights lens.",sentiment_claim_00290,sentiment_original_ai_is_a_threat_to_the_essence_of_education_the_irish_times_chunk_0001,sentiment,1,S1,"Given the potential for students to use AI tools to assist with their AACs, the State Examinations Commission (SEC) has, belatedly, issued guidance to students and their teachers on the use of AI for these projects.","Given the potential for students to use AI tools to assist with their AACs, the State Examinations Commission (SEC) has, belatedly, issued guidance to students and their teachers on the use of AI for these projects.",0.6008490324020386,0.5938414931297302,0.4061585068702698,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03571,policy_oco_ai_policy_spotlight_report_chunk_0064,policy_oco_ai_policy_spotlight_report,ireland,policy,1,P1,causes_or_increases,Empower them to participate in an AI world by contributing to the development and use of AI.,Empower them to participate in an AI world by contributing to the development and use of AI.,sentiment_claim_00279,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0096,sentiment,1,S1,How could AI be developed to help you with your professional needs?,How could AI be developed to help you with your professional needs?,0.748286783695221,0.7294845581054688,0.27051544189453125,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03572,policy_oco_ai_policy_spotlight_report_chunk_0065,policy_oco_ai_policy_spotlight_report,ireland,policy,1,P1,enables_or_supports,"Create an enabling environment UNICEF also makes cross-cutting recommendations: - Apply requirements whenever AI systems interact with or impact children, regardless of whether the system was designed for or targeted at children.","Create an enabling environment UNICEF also makes cross-cutting recommendations: - Apply requirements whenever AI systems interact with or impact children, regardless of whether the system was designed for or targeted at children.",sentiment_claim_00223,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0055,sentiment,5,S5,"A close examination of these responses illustrates clearly that we need to consider more carefully the design of future learning activities connected to teachers' everyday classroom practice to enable them to understand the main ideas of AI (i.e., that AI is a software, that it learns, that it adjusts and that it processes data) and to be able to define what it is clearly and be able to point to examples in classroom practice.","A close examination of these responses illustrates clearly that we need to consider more carefully the design of future learning activities connected to teachers' everyday classroom practice to enable them to understand the main ideas of AI (i.e., that AI is a software, that it learns, that it adjusts and that it processes data) and to be able to define what it is clearly and be able to point to examples in classroom practice.",0.5571292638778687,0.5528817772865295,0.44711822271347046,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03573,policy_oco_ai_policy_spotlight_report_chunk_0065,policy_oco_ai_policy_spotlight_report,ireland,policy,1,P1,causes_or_increases,"To support implementation, UNICEF has produced an operationalisation roadmap for policymakers, a development canvas for AI software teams and two guides for parents and for teens.","To support implementation, UNICEF has produced an operationalisation roadmap for policymakers, a development canvas for AI software teams and two guides for parents and for teens.",sentiment_claim_00270,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0089,sentiment,7,S7,"Specifically, they recommended conducting cost-benefit analyses of AI tools, having a dedicated AI policy, and encouraging staff professional learning about such tools.","Specifically, they recommended conducting cost-benefit analyses of AI tools, having a dedicated AI policy, and encouraging staff professional learning about such tools.",0.48747092485427856,0.4585696756839752,0.5414303243160248,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03574,policy_oco_ai_policy_spotlight_report_chunk_0066,policy_oco_ai_policy_spotlight_report,ireland,policy,1,P1,causes_or_increases,UNESCO UNESCO has conducted research and produced guidance on AI in education.,UNESCO UNESCO has conducted research and produced guidance on AI in education.,sentiment_claim_00290,sentiment_original_ai_is_a_threat_to_the_essence_of_education_the_irish_times_chunk_0001,sentiment,1,S1,"Given the potential for students to use AI tools to assist with their AACs, the State Examinations Commission (SEC) has, belatedly, issued guidance to students and their teachers on the use of AI for these projects.","Given the potential for students to use AI tools to assist with their AACs, the State Examinations Commission (SEC) has, belatedly, issued guidance to students and their teachers on the use of AI for these projects.",0.5846312046051025,0.5524002909660339,0.44759970903396606,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03575,policy_oco_ai_policy_spotlight_report_chunk_0067,policy_oco_ai_policy_spotlight_report,ireland,policy,1,P1,enables_or_supports,"In 2024, the OECD paper Shaping a rights-oriented digital transformation states that an approach grounded in human rights, including children's rights, is necessary to help shape digital policies, including on AI, that put people at the centre and states that human rights should be embedded in digital technologies across their lifecycle.","In 2024, the OECD paper Shaping a rights-oriented digital transformation states that an approach grounded in human rights, including children's rights, is necessary to help shape digital policies, including on AI, that put people at the centre and states that human rights should be embedded in digital technologies across their lifecycle.",sentiment_claim_00271,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0089,sentiment,7,S7,"Indicative comment: 'So I suppose that at the school management level, I think that there should definitely be in the school's IT policy, there should definitely be a school policy on digital technologies and AI, on what to use and how to use it.'","Indicative comment: 'So I suppose that at the school management level, I think that there should definitely be in the school's IT policy, there should definitely be a school policy on digital technologies and AI, on what to use and how to use it.'",0.5817835330963135,0.4994588792324066,0.5005411207675934,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03576,policy_oco_ai_policy_spotlight_report_chunk_0068,policy_oco_ai_policy_spotlight_report,ireland,policy,1,P1,requires_or_depends_on,"The regulations require service providers to take actions that include regular child impact assessments, a designated area for children and a prohibition on automated decision-making in commercial marketing to children and on addictive products or services.","The regulations require service providers to take actions that include regular child impact assessments, a designated area for children and a prohibition on automated decision-making in commercial marketing to children and on addictive products or services.",sentiment_claim_00714,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025_chunk_0026,sentiment,2,S2,"Staff want to see clear policies and guidelines and call for a responsible, well-planned integration of GenAI in curricula to ensure benefits are equitably distributed.","Staff want to see clear policies and guidelines and call for a responsible, well-planned integration of GenAI in curricula to ensure benefits are equitably distributed.",0.49249976873397827,0.46476975083351135,0.5352302491664886,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03577,policy_oco_ai_policy_spotlight_report_chunk_0068,policy_oco_ai_policy_spotlight_report,ireland,policy,1,P1,enables_or_supports,"The World Economic Forum published an AI for Children Toolkit in 2022, which is designed to help companies develop trustworthy AI for children and help parents and children responsibly buy and safely use AI products.","The World Economic Forum published an AI for Children Toolkit in 2022, which is designed to help companies develop trustworthy AI for children and help parents and children responsibly buy and safely use AI products.",sentiment_claim_00267,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0088,sentiment,5,S5,"7.1 On professional learning about AI Although teachers stated that they intend to use AI tools in their classroom practice, their responses illustrate clearly that we need to consider more carefully the design of future learning activities connected to teachers' everyday classroom activities to enable them to understand the main ideas of AI (i.e., that AI is a software that learns, that it adjusts, and that it processes data) and to be able to define clearly what it is and to point to examples in classroom practice.","7.1 On professional learning about AI Although teachers stated that they intend to use AI tools in their classroom practice, their responses illustrate clearly that we need to consider more carefully the design of future learning activities connected to teachers' everyday classroom activities to enable them to understand the main ideas of AI (i.e., that AI is a software that learns, that it adjusts, and that it processes data) and to be able to define clearly what it is and to point to examples in classroom practice.",0.6526236534118652,0.6433517336845398,0.3566482663154602,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03578,policy_oco_ai_policy_spotlight_report_chunk_0069,policy_oco_ai_policy_spotlight_report,ireland,policy,1,P1,enables_or_supports,It aims to ensure that decisions on how and on what basis AI is adopted into public and private life considers children's needs from the outsets and by design.,It aims to ensure that decisions on how and on what basis AI is adopted into public and private life considers children's needs from the outsets and by design.,sentiment_claim_00267,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0088,sentiment,5,S5,"7.1 On professional learning about AI Although teachers stated that they intend to use AI tools in their classroom practice, their responses illustrate clearly that we need to consider more carefully the design of future learning activities connected to teachers' everyday classroom activities to enable them to understand the main ideas of AI (i.e., that AI is a software that learns, that it adjusts, and that it processes data) and to be able to define clearly what it is and to point to examples in classroom practice.","7.1 On professional learning about AI Although teachers stated that they intend to use AI tools in their classroom practice, their responses illustrate clearly that we need to consider more carefully the design of future learning activities connected to teachers' everyday classroom activities to enable them to understand the main ideas of AI (i.e., that AI is a software that learns, that it adjusts, and that it processes data) and to be able to define clearly what it is and to point to examples in classroom practice.",0.6971742510795593,0.6803154945373535,0.3196845054626465,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03579,policy_oco_ai_policy_spotlight_report_chunk_0070,policy_oco_ai_policy_spotlight_report,ireland,policy,1,P1,requires_or_depends_on,Key takeaways - Article 24 of the EU Charter of Fundamental Rights requires Member States to comply with children's rights when implementing EU law.,Key takeaways - Article 24 of the EU Charter of Fundamental Rights requires Member States to comply with children's rights when implementing EU law.,sentiment_claim_00271,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0089,sentiment,7,S7,"Indicative comment: 'So I suppose that at the school management level, I think that there should definitely be in the school's IT policy, there should definitely be a school policy on digital technologies and AI, on what to use and how to use it.'","Indicative comment: 'So I suppose that at the school management level, I think that there should definitely be in the school's IT policy, there should definitely be a school policy on digital technologies and AI, on what to use and how to use it.'",0.31842413544654846,0.29594045877456665,0.7040595412254333,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03580,policy_oco_ai_policy_spotlight_report_chunk_0072,policy_oco_ai_policy_spotlight_report,ireland,policy,1,P1,causes_or_increases,"The aim of the DSA is to contribute to the proper functioning of the internal market for intermediary services by setting out harmonised rules for a safe, predictable and trusted online environment.","The aim of the DSA is to contribute to the proper functioning of the internal market for intermediary services by setting out harmonised rules for a safe, predictable and trusted online environment.",sentiment_claim_00714,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025_chunk_0026,sentiment,2,S2,"Staff want to see clear policies and guidelines and call for a responsible, well-planned integration of GenAI in curricula to ensure benefits are equitably distributed.","Staff want to see clear policies and guidelines and call for a responsible, well-planned integration of GenAI in curricula to ensure benefits are equitably distributed.",0.4882364273071289,0.40922388434410095,0.590776115655899,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03581,policy_oco_ai_policy_spotlight_report_chunk_0072,policy_oco_ai_policy_spotlight_report,ireland,policy,1,P1,enables_or_supports,"IN respect of children specifically, service providers are required to ensure a high level of privacy, safety and security on their service and to refrain from using advertisements based on profiling of child users.","IN respect of children specifically, service providers are required to ensure a high level of privacy, safety and security on their service and to refrain from using advertisements based on profiling of child users.",sentiment_claim_00271,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0089,sentiment,7,S7,"Indicative comment: 'So I suppose that at the school management level, I think that there should definitely be in the school's IT policy, there should definitely be a school policy on digital technologies and AI, on what to use and how to use it.'","Indicative comment: 'So I suppose that at the school management level, I think that there should definitely be in the school's IT policy, there should definitely be a school policy on digital technologies and AI, on what to use and how to use it.'",0.4617459177970886,0.45981547236442566,0.5401845276355743,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03582,policy_oco_ai_policy_spotlight_report_chunk_0072,policy_oco_ai_policy_spotlight_report,ireland,policy,1,P1,requires_or_depends_on,The DSA requires service providers to set out information on their recommender systems in their terms and conditions.,The DSA requires service providers to set out information on their recommender systems in their terms and conditions.,sentiment_claim_00270,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0089,sentiment,7,S7,"Specifically, they recommended conducting cost-benefit analyses of AI tools, having a dedicated AI policy, and encouraging staff professional learning about such tools.","Specifically, they recommended conducting cost-benefit analyses of AI tools, having a dedicated AI policy, and encouraging staff professional learning about such tools.",0.44188159704208374,0.4089736044406891,0.5910263955593109,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03583,policy_oco_ai_policy_spotlight_report_chunk_0073,policy_oco_ai_policy_spotlight_report,ireland,policy,1,P1,enables_or_supports,They should clearly present the parameters for such recommender systems in an easily comprehensible manner to ensure that the recipients of the service understand how information is prioritised for them.',They should clearly present the parameters for such recommender systems in an easily comprehensible manner to ensure that the recipients of the service understand how information is prioritised for them.',sentiment_claim_00714,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025_chunk_0026,sentiment,2,S2,"Staff want to see clear policies and guidelines and call for a responsible, well-planned integration of GenAI in curricula to ensure benefits are equitably distributed.","Staff want to see clear policies and guidelines and call for a responsible, well-planned integration of GenAI in curricula to ensure benefits are equitably distributed.",0.522809624671936,0.5103647112846375,0.48963528871536255,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03584,policy_oco_ai_policy_spotlight_report_chunk_0073,policy_oco_ai_policy_spotlight_report,ireland,policy,1,P1,causes_or_increases,"The DSA also requires VLOPs and VLOSEs to consider how the design of recommender systems contribute to systemic risks, when conducting risk assessments, and test and adapt recommender systems when putting in place mitigation measures to address systemic risks identified.","The DSA also requires VLOPs and VLOSEs to consider how the design of recommender systems contribute to systemic risks, when conducting risk assessments, and test and adapt recommender systems when putting in place mitigation measures to address systemic risks identified.",sentiment_claim_00184,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0010,sentiment,3,S3,For each level the evaluation team created robust indicators adapted from existing scales and tested them during the pilot phase of the project.,For each level the evaluation team created robust indicators adapted from existing scales and tested them during the pilot phase of the project.,0.445116251707077,0.44409510493278503,0.555904895067215,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03585,policy_oco_ai_policy_spotlight_report_chunk_0073,policy_oco_ai_policy_spotlight_report,ireland,policy,1,P1,requires_or_depends_on,VLOPs and VLOSEs that use recommender systems are also required to provide users with at least one option for users on the platform/search engine that is not based on profiling.,VLOPs and VLOSEs that use recommender systems are also required to provide users with at least one option for users on the platform/search engine that is not based on profiling.,sentiment_claim_00280,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0097,sentiment,1,S1,"In addition, depending on the management of the devices it was possible for students to have individual access for some of their classroom learning activities.","In addition, depending on the management of the devices it was possible for students to have individual access for some of their classroom learning activities.",0.38103628158569336,0.3612326681613922,0.6387673318386078,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03586,policy_oco_ai_policy_spotlight_report_chunk_0073,policy_oco_ai_policy_spotlight_report,ireland,policy,1,P1,enables_or_supports,"On 14 July 2025, the Commission published Guidelines on measures to ensure a high level of privacy, safety and security for minors online under the DSA.","On 14 July 2025, the Commission published Guidelines on measures to ensure a high level of privacy, safety and security for minors online under the DSA.",sentiment_claim_00266,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0087,sentiment,1,S1,6.5 Student ethical awareness and worries regarding AI about the potential loss of privacy due to the collection of data (67.8%).,6.5 Student ethical awareness and worries regarding AI about the potential loss of privacy due to the collection of data (67.8%).,0.44943875074386597,0.4391981065273285,0.5608018934726715,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03587,policy_oco_ai_policy_spotlight_report_chunk_0073,policy_oco_ai_policy_spotlight_report,ireland,policy,1,P1,causes_or_increases,It highlights that the integration of AI into platforms exacerbates existing risks and poses new risks to children.,It highlights that the integration of AI into platforms exacerbates existing risks and poses new risks to children.,sentiment_claim_00263,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0085,sentiment,1,S1,"In addition, a considerable number of students believe that AI can dehumanise education (43.3%) and that it might lead to a greater risk of students' personal information being breached and used at their expense (48.9%).","In addition, a considerable number of students believe that AI can dehumanise education (43.3%) and that it might lead to a greater risk of students' personal information being breached and used at their expense (48.9%).",0.5828098058700562,0.5787083506584167,0.42129164934158325,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03588,policy_oco_ai_policy_spotlight_report_chunk_0073,policy_oco_ai_policy_spotlight_report,ireland,policy,1,P1,enables_or_supports,"The guidance outlines measures that providers should take in line with these principles, including risk reviews that includes children's rights, age assurance, application of the highest level of privacy, safety and security by design and default to all account settings for children, allowing children take control of their online experience, effective, visible, child-friendly and easily accessible user reporting, feedback and complaint tools and support tools for children and guardians, among other measures.","The guidance outlines measures that providers should take in line with these principles, including risk reviews that includes children's rights, age assurance, application of the highest level of privacy, safety and security by design and default to all account settings for children, allowing children take control of their online experience, effective, visible, child-friendly and easily accessible user reporting, feedback and complaint tools and support tools for children and guardians, among other measures.",sentiment_claim_00714,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025_chunk_0026,sentiment,2,S2,"Staff want to see clear policies and guidelines and call for a responsible, well-planned integration of GenAI in curricula to ensure benefits are equitably distributed.","Staff want to see clear policies and guidelines and call for a responsible, well-planned integration of GenAI in curricula to ensure benefits are equitably distributed.",0.5274787545204163,0.4806215763092041,0.5193784236907959,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03589,policy_oco_ai_policy_spotlight_report_chunk_0074,policy_oco_ai_policy_spotlight_report,ireland,policy,1,P1,requires_or_depends_on,Recommender systems should not rely on the collection of behavioural data.,Recommender systems should not rely on the collection of behavioural data.,sentiment_claim_00700,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025_chunk_0018,sentiment,2,S2,13% of staff versus 24% of learner respondents say that learners are never allowed to use GenAI tools or applications in academic work submitted for assessment.,13% of staff versus 24% of learner respondents say that learners are never allowed to use GenAI tools or applications in academic work submitted for assessment.,0.3883488178253174,0.38504043221473694,0.6149595677852631,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03590,policy_oco_ai_policy_spotlight_report_chunk_0074,policy_oco_ai_policy_spotlight_report,ireland,policy,1,P1,reduces_or_prevents,"Providers should prevent exposure to content recommendations that pose a risk to their safety and security, including relating to mental health, body image, discrimination, radicalisation or violence.","Providers should prevent exposure to content recommendations that pose a risk to their safety and security, including relating to mental health, body image, discrimination, radicalisation or violence.",sentiment_claim_00265,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0086,sentiment,1,S1,They were especially concerned about the potential loss of privacy due to the collection of data (67.8%).,They were especially concerned about the potential loss of privacy due to the collection of data (67.8%).,0.4592970311641693,0.439719557762146,0.560280442237854,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03591,policy_oco_ai_policy_spotlight_report_chunk_0074,policy_oco_ai_policy_spotlight_report,ireland,policy,1,P1,reduces_or_prevents,"AI systems should include safeguards to detect and prevent users to access, generate and disseminate harmful content.","AI systems should include safeguards to detect and prevent users to access, generate and disseminate harmful content.",sentiment_claim_00259,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0078,sentiment,1,S1,"Other examples are: 'An AI is a robot that is online, programmed to help people.' 'AI is a robot that can learn from past conversations with people without needing to be reprogrammed.' 'AI stands for artificial intelligence.","Other examples are: 'An AI is a robot that is online, programmed to help people.' 'AI is a robot that can learn from past conversations with people without needing to be reprogrammed.' 'AI stands for artificial intelligence.",0.5200198888778687,0.5174902081489563,0.4825097918510437,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03592,policy_oco_ai_policy_spotlight_report_chunk_0075,policy_oco_ai_policy_spotlight_report,ireland,policy,6,P6,causes_or_increases,"It requires specific attention to be given particularly to the use of children's personal data for marketing, creating personality or user profiles, or collecting children's personal data when using services directed to children.","It requires specific attention to be given particularly to the use of children's personal data for marketing, creating personality or user profiles, or collecting children's personal data when using services directed to children.",sentiment_claim_00280,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0097,sentiment,1,S1,"In addition, depending on the management of the devices it was possible for students to have individual access for some of their classroom learning activities.","In addition, depending on the management of the devices it was possible for students to have individual access for some of their classroom learning activities.",0.5393152236938477,0.4978933334350586,0.5021066665649414,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,ireland,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional
