direction,source_claim_id,source_chunk_id,source_doc_id,source_country,source_topic_space,source_topic,source_topic_code,source_relation_type,source_claim,source_excerpt,matched_claim_id,matched_chunk_id,matched_topic_space,matched_topic,matched_topic_code,matched_claim,matched_excerpt,top1_similarity,topk_mean_similarity,coverage_deficit,embedding_method,below_calibrated_threshold,coverage_threshold,threshold_method
policy_to_sentiment,policy_claim_02315,policy_digital_strategy_for_schools_to_2027_chunk_0044,policy_digital_strategy_for_schools_to_2027,ireland,policy,5,P5,causes_or_increases,"In particular, teacher professional learning programmes need to focus on student ­ centred, creative pedagogies, employ interdisciplinary approaches and project tasks to engage learners in real ­ world problem solving and how to create meaningful student ­ teacher connections using digital technologies.","In particular, teacher professional learning programmes need to focus on student ­ centred, creative pedagogies, employ interdisciplinary approaches and project tasks to engage learners in real ­ world problem solving and how to create meaningful student ­ teacher connections using digital technologies.",sentiment_claim_00268,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0088,sentiment,5,S5,"In short, teachers need to be supported through a range of focused professional learning pathways to enable them to develop an understanding of how to effectively use existing and future AI powered tools in their classroom.","In short, teachers need to be supported through a range of focused professional learning pathways to enable them to develop an understanding of how to effectively use existing and future AI powered tools in their classroom.",0.7064042091369629,0.7000942230224609,0.29990577697753906,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02316,policy_digital_strategy_for_schools_to_2027_chunk_0044,policy_digital_strategy_for_schools_to_2027,ireland,policy,5,P5,enables_or_supports,"In order for this to happen teachers will need to be supported within a learning culture that encourages them to work with others critically and purposefully use a range of digital technologies for teaching, learning and assessment 21","In order for this to happen teachers will need to be supported within a learning culture that encourages them to work with others critically and purposefully use a range of digital technologies for teaching, learning and assessment 21",sentiment_claim_00268,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0088,sentiment,5,S5,"In short, teachers need to be supported through a range of focused professional learning pathways to enable them to develop an understanding of how to effectively use existing and future AI powered tools in their classroom.","In short, teachers need to be supported through a range of focused professional learning pathways to enable them to develop an understanding of how to effectively use existing and future AI powered tools in their classroom.",0.7563173174858093,0.7527135014533997,0.24728649854660034,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02317,policy_digital_strategy_for_schools_to_2027_chunk_0045,policy_digital_strategy_for_schools_to_2027,ireland,policy,3,P3,enables_or_supports,"The integrated professional induction framework, Droichead 25 , which supports the induction of Newly Qualified Teachers (NQTs) into the teaching profession to attain full registration, is facilitated and operationalised by the national Induction Programme for Teachers (NIPT).","The integrated professional induction framework, Droichead 25 , which supports the induction of Newly Qualified Teachers (NQTs) into the teaching profession to attain full registration, is facilitated and operationalised by the national Induction Programme for Teachers (NIPT).",sentiment_claim_00221,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0053,sentiment,5,S5,What is encouraging is that all teachers reported that they would recommend the AI4T professional learning materials to their colleagues.,What is encouraging is that all teachers reported that they would recommend the AI4T professional learning materials to their colleagues.,0.5306175351142883,0.5190111994743347,0.4809888005256653,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02318,policy_digital_strategy_for_schools_to_2027_chunk_0046,policy_digital_strategy_for_schools_to_2027,ireland,policy,3,P3,enables_or_supports,Collaboration and engagement with ITE providers will continue to ensure further embedding and development of skillsets in the digital technologies space in ITE and to encourage the embedding of digital technologies across all modules.,Collaboration and engagement with ITE providers will continue to ensure further embedding and development of skillsets in the digital technologies space in ITE and to encourage the embedding of digital technologies across all modules.,sentiment_claim_00087,sentiment_original_051024_insights_into_ai_and_the_youth_sector_chunk_0048,sentiment,0,S0,"Through its different programmes (accelerators, incubators, hackathons) it supports diverse youth groups, not just those with technical skills, to explore a future in technology and AI through collaborative, hands-on learning experiences.","Through its different programmes (accelerators, incubators, hackathons) it supports diverse youth groups, not just those with technical skills, to explore a future in technology and AI through collaborative, hands-on learning experiences.",0.5544121265411377,0.5475356578826904,0.45246434211730957,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02319,policy_digital_strategy_for_schools_to_2027_chunk_0047,policy_digital_strategy_for_schools_to_2027,ireland,policy,5,P5,enables_or_supports,"Digital Content This Digital Strategy for Schools continues to recognise that schools need to have access to a wide range of relevant, high ­ quality digital content, which serves to support teaching and learning at all stages of our education system.","Digital Content This Digital Strategy for Schools continues to recognise that schools need to have access to a wide range of relevant, high ­ quality digital content, which serves to support teaching and learning at all stages of our education system.",sentiment_claim_00070,sentiment_original_051024_insights_into_ai_and_the_youth_sector_chunk_0036,sentiment,0,S0,"Conclusions on Digital Youth Work (2019), highlighting the role of digital literacy and youth work to 'allow for experiential learning in a non-formal setting and to involve young people in activities to strengthen their digital competences and media literacy.","Conclusions on Digital Youth Work (2019), highlighting the role of digital literacy and youth work to 'allow for experiential learning in a non-formal setting and to involve young people in activities to strengthen their digital competences and media literacy.",0.6632874011993408,0.6620014309883118,0.33799856901168823,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02320,policy_digital_strategy_for_schools_to_2027_chunk_0047,policy_digital_strategy_for_schools_to_2027,ireland,policy,5,P5,enables_or_supports,"It is an important resource to assist teachers in accessing digital content containing in excess of 23,000 curriculum tagged digital resources for use in teaching and learning.","It is an important resource to assist teachers in accessing digital content containing in excess of 23,000 curriculum tagged digital resources for use in teaching and learning.",sentiment_claim_00209,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0042,sentiment,5,S5,They also used sections of it as content during the online webinars when supporting the teachers (Table 14).,They also used sections of it as content during the online webinars when supporting the teachers (Table 14).,0.6610915064811707,0.6426253318786621,0.3573746681213379,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02321,policy_digital_strategy_for_schools_to_2027_chunk_0047,policy_digital_strategy_for_schools_to_2027,ireland,policy,5,P5,causes_or_increases,This again highlights the need for an awareness raising programme on the substantial resources available through Scoilnet for teachers and school leaders.,This again highlights the need for an awareness raising programme on the substantial resources available through Scoilnet for teachers and school leaders.,sentiment_claim_00719,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025_chunk_0029,sentiment,2,S2,"An investment in resources and in facilities would be welcomed by staff to allow them, and their learners, access to the most recent tools and platforms.","An investment in resources and in facilities would be welcomed by staff to allow them, and their learners, access to the most recent tools and platforms.",0.5255446434020996,0.5226531028747559,0.47734689712524414,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02322,policy_digital_strategy_for_schools_to_2027_chunk_0047,policy_digital_strategy_for_schools_to_2027,ireland,policy,5,P5,enables_or_supports,"The European Commission is developing a European Digital Education Hub, which will link national and regional digital education initiatives and actors and will support cross ­ sector collaboration and new modes of exchange of digital learning content.","The European Commission is developing a European Digital Education Hub, which will link national and regional digital education initiatives and actors and will support cross ­ sector collaboration and new modes of exchange of digital learning content.",sentiment_claim_00732,sentiment_original_survey_on_artificial_intelligence_for_teaching_and_learning_results_european_school_education_platform_chunk_0001,sentiment,3,S3,"Various European Commission initiatives aim to support public authorities, schools and teachers: - The European Digital Competence Framework (DigComp 3.0) integrates AI competence across all areas of digital competence, alongside cybersecurity, digital rights, wellbeing and the ability to address misinformation.","Various European Commission initiatives aim to support public authorities, schools and teachers: - The European Digital Competence Framework (DigComp 3.0) integrates AI competence across all areas of digital competence, alongside cybersecurity, digital rights, wellbeing and the ability to address misinformation.",0.7194344997406006,0.6641483902931213,0.33585160970687866,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02323,policy_digital_strategy_for_schools_to_2027_chunk_0047,policy_digital_strategy_for_schools_to_2027,ireland,policy,5,P5,enables_or_supports,This will be easily accessible and will be a useful repository of information to support the development of Irelands' teachers' digital skillsets in line with European counterparts.,This will be easily accessible and will be a useful repository of information to support the development of Irelands' teachers' digital skillsets in line with European counterparts.,sentiment_claim_00533,sentiment_original_generative_artificial_intelligence_in_secondary_education_kj0125604enn_chunk_0041,sentiment,3,S3,"Teachers and school leaders recognised that the curriculum dictates what is taught in Irish postprimary schools and they called for the curriculum to be updated to include AI literacy as a core competence, so that students are prepared for a future in which AI will play a significant role.","Teachers and school leaders recognised that the curriculum dictates what is taught in Irish postprimary schools and they called for the curriculum to be updated to include AI literacy as a core competence, so that students are prepared for a future in which AI will play a significant role.",0.6164014935493469,0.5972585082054138,0.4027414917945862,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02324,policy_digital_strategy_for_schools_to_2027_chunk_0047,policy_digital_strategy_for_schools_to_2027,ireland,policy,5,P5,enables_or_supports,The Hub will also serve as a think ­ tank supporting the development of policy and practice across Europe.,The Hub will also serve as a think ­ tank supporting the development of policy and practice across Europe.,sentiment_claim_00473,sentiment_original_generative_artificial_intelligence_in_secondary_education_kj0125604enn_chunk_0012,sentiment,3,S3,"The strategy will focus on specific sectors where EU expertise can enhance productivity and competitiveness, including the public sector and science, which have a significant impact on EU industries and societal benefits.","The strategy will focus on specific sectors where EU expertise can enhance productivity and competitiveness, including the public sector and science, which have a significant impact on EU industries and societal benefits.",0.5915927886962891,0.5593668818473816,0.4406331181526184,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02325,policy_digital_strategy_for_schools_to_2027_chunk_0048,policy_digital_strategy_for_schools_to_2027,ireland,policy,5,P5,enables_or_supports,Planning for Digital and the Digital Learning Framework This Strategy will continue to promote effective action planning at a whole school level with the aim of embedding digital technologies into individual practice across the school and for planning to be carried out as part of a consultative process.,Planning for Digital and the Digital Learning Framework This Strategy will continue to promote effective action planning at a whole school level with the aim of embedding digital technologies into individual practice across the school and for planning to be carried out as part of a consultative process.,sentiment_claim_00071,sentiment_original_051024_insights_into_ai_and_the_youth_sector_chunk_0037,sentiment,3,S3,Youth policies and AI digital literacy and youth work to 'allow for experiential learning in a non-formal setting and to involve young people in activities to strengthen their digital competences and media literacy.,Youth policies and AI digital literacy and youth work to 'allow for experiential learning in a non-formal setting and to involve young people in activities to strengthen their digital competences and media literacy.,0.6354120969772339,0.6213255524635315,0.3786744475364685,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02326,policy_digital_strategy_for_schools_to_2027_chunk_0048,policy_digital_strategy_for_schools_to_2027,ireland,policy,5,P5,enables_or_supports,"The DLF provides a common reference with descriptors of digital competence for teachers and school leaders, promoting innovative pedagogical approaches which embed the use of digital technologies.","The DLF provides a common reference with descriptors of digital competence for teachers and school leaders, promoting innovative pedagogical approaches which embed the use of digital technologies.",sentiment_claim_00070,sentiment_original_051024_insights_into_ai_and_the_youth_sector_chunk_0036,sentiment,0,S0,"Conclusions on Digital Youth Work (2019), highlighting the role of digital literacy and youth work to 'allow for experiential learning in a non-formal setting and to involve young people in activities to strengthen their digital competences and media literacy.","Conclusions on Digital Youth Work (2019), highlighting the role of digital literacy and youth work to 'allow for experiential learning in a non-formal setting and to involve young people in activities to strengthen their digital competences and media literacy.",0.6646202206611633,0.656346321105957,0.34365367889404297,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02327,policy_digital_strategy_for_schools_to_2027_chunk_0048,policy_digital_strategy_for_schools_to_2027,ireland,policy,5,P5,expected_to_improve,"It holds that improving the quality of students' learning should be the main driver of teaching, learning and assessment.","It holds that improving the quality of students' learning should be the main driver of teaching, learning and assessment.",sentiment_claim_00245,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0070,sentiment,7,S7,What is of great significance is that participating in the course resulted in many teachers reflecting on their pedagogical approach in the classroom.,What is of great significance is that participating in the course resulted in many teachers reflecting on their pedagogical approach in the classroom.,0.6222776174545288,0.6123987436294556,0.38760125637054443,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02328,policy_digital_strategy_for_schools_to_2027_chunk_0048,policy_digital_strategy_for_schools_to_2027,ireland,policy,5,P5,enables_or_supports,"Underpinned by constructivist principles, the framework supports high ­ quality education mediated by digital technologies promoting active learner participation and engagement in a wide range of learning activities.","Underpinned by constructivist principles, the framework supports high ­ quality education mediated by digital technologies promoting active learner participation and engagement in a wide range of learning activities.",sentiment_claim_00039,sentiment_original_051024_insights_into_ai_and_the_youth_sector_chunk_0021,sentiment,0,S0,"In this context, the readiness of the formal education system to prepare young people for the jobs of the future with basic digital skills but also more advanced ones, such as using and developing AI technologies, becomes increasingly important.","In this context, the readiness of the formal education system to prepare young people for the jobs of the future with basic digital skills but also more advanced ones, such as using and developing AI technologies, becomes increasingly important.",0.6744784116744995,0.6510115265846252,0.34898847341537476,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02329,policy_digital_strategy_for_schools_to_2027_chunk_0048,policy_digital_strategy_for_schools_to_2027,ireland,policy,5,P5,enables_or_supports,"Typically the DLF, supported by comprehensive Digital Learning Planning guidelines, provides schools and teachers with a structure to support them in embedding digital technology in teaching, learning and assessment and guidance in developing a Digital Learning Plan (DLP) to best serve their schools' needs.","Typically the DLF, supported by comprehensive Digital Learning Planning guidelines, provides schools and teachers with a structure to support them in embedding digital technology in teaching, learning and assessment and guidance in developing a Digital Learning Plan (DLP) to best serve their schools' needs.",sentiment_claim_00271,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0089,sentiment,7,S7,"Indicative comment: 'So I suppose that at the school management level, I think that there should definitely be in the school's IT policy, there should definitely be a school policy on digital technologies and AI, on what to use and how to use it.'","Indicative comment: 'So I suppose that at the school management level, I think that there should definitely be in the school's IT policy, there should definitely be a school policy on digital technologies and AI, on what to use and how to use it.'",0.5863418579101562,0.5703620314598083,0.42963796854019165,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02330,policy_digital_strategy_for_schools_to_2027_chunk_0049,policy_digital_strategy_for_schools_to_2027,ireland,policy,5,P5,requires_or_depends_on,"However, some felt that the DLF was too vague in parts, not user friendly and that additional time is needed to develop and consider it properly.","However, some felt that the DLF was too vague in parts, not user friendly and that additional time is needed to develop and consider it properly.",sentiment_claim_00110,sentiment_original_051024_insights_into_ai_and_the_youth_sector_chunk_0055,sentiment,4,S4,"Nevertheless, it is important to acknowledge that these processes have not allowed sufficient time for wider audiences to join the debate and make meaningful contributions.","Nevertheless, it is important to acknowledge that these processes have not allowed sufficient time for wider audiences to join the debate and make meaningful contributions.",0.5165344476699829,0.47879573702812195,0.521204262971878,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02331,policy_digital_strategy_for_schools_to_2027_chunk_0049,policy_digital_strategy_for_schools_to_2027,ireland,policy,5,P5,enables_or_supports,Further guidance was also recommended to ensure a more uniform understanding of what is meant by effective practice and demonstrating their practical implementation.,Further guidance was also recommended to ensure a more uniform understanding of what is meant by effective practice and demonstrating their practical implementation.,sentiment_claim_00714,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025_chunk_0026,sentiment,2,S2,"Staff want to see clear policies and guidelines and call for a responsible, well-planned integration of GenAI in curricula to ensure benefits are equitably distributed.","Staff want to see clear policies and guidelines and call for a responsible, well-planned integration of GenAI in curricula to ensure benefits are equitably distributed.",0.5424337983131409,0.5307522416114807,0.4692477583885193,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02332,policy_digital_strategy_for_schools_to_2027_chunk_0050,policy_digital_strategy_for_schools_to_2027,ireland,policy,5,P5,enables_or_supports,"The EU SELFIE 32 (Self ­ reflection on Effective Learning by Fostering the Use of Innovation educational Technologies) tool, is a free online tool designed to help schools plan for the embedding of digital technologies into teaching, learning and assessment and has a strong basis in research.","The EU SELFIE 32 (Self ­ reflection on Effective Learning by Fostering the Use of Innovation educational Technologies) tool, is a free online tool designed to help schools plan for the embedding of digital technologies into teaching, learning and assessment and has a strong basis in research.",sentiment_claim_00735,sentiment_original_survey_on_artificial_intelligence_for_teaching_and_learning_results_european_school_education_platform_chunk_0001,sentiment,3,S3,"These European level initiatives reflect a commitment to ethical, trustworthy and human-centred AI that supports educational goals while mitigating risks related to data protection, bias and academic integrity.","These European level initiatives reflect a commitment to ethical, trustworthy and human-centred AI that supports educational goals while mitigating risks related to data protection, bias and academic integrity.",0.6157649755477905,0.5905972123146057,0.4094027876853943,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02333,policy_digital_strategy_for_schools_to_2027_chunk_0050,policy_digital_strategy_for_schools_to_2027,ireland,policy,5,P5,enables_or_supports,"Meanwhile, the SELFIEforTeachers 33 tool is another online tool developed by the EU, which helps teachers reflect on how they are using digital technologies in their professional practice and can be used by the Digital Learning team and individual teachers to identify professional learning needs in relation to digital technologies.","Meanwhile, the SELFIEforTeachers 33 tool is another online tool developed by the EU, which helps teachers reflect on how they are using digital technologies in their professional practice and can be used by the Digital Learning team and individual teachers to identify professional learning needs in relation to digital technologies.",sentiment_claim_00732,sentiment_original_survey_on_artificial_intelligence_for_teaching_and_learning_results_european_school_education_platform_chunk_0001,sentiment,3,S3,"Various European Commission initiatives aim to support public authorities, schools and teachers: - The European Digital Competence Framework (DigComp 3.0) integrates AI competence across all areas of digital competence, alongside cybersecurity, digital rights, wellbeing and the ability to address misinformation.","Various European Commission initiatives aim to support public authorities, schools and teachers: - The European Digital Competence Framework (DigComp 3.0) integrates AI competence across all areas of digital competence, alongside cybersecurity, digital rights, wellbeing and the ability to address misinformation.",0.6378797888755798,0.6208760738372803,0.3791239261627197,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02334,policy_digital_strategy_for_schools_to_2027_chunk_0052,policy_digital_strategy_for_schools_to_2027,ireland,policy,5,P5,enables_or_supports,"The Baseline Report examines this in more detail and this Strategy intends to explore, develop and agree, over the course of the Implementation Plan, a clear and unambiguous understanding of what is meant by these terms, which in turn will assist in a consistent understanding and development of what is meant by these terms across the school system.","The Baseline Report examines this in more detail and this Strategy intends to explore, develop and agree, over the course of the Implementation Plan, a clear and unambiguous understanding of what is meant by these terms, which in turn will assist in a consistent understanding and development of what is meant by these terms across the school system.",sentiment_claim_00619,sentiment_original_generative_artificial_intelligence_in_secondary_education_kj0125604enn_chunk_0074,sentiment,1,S1,"This approach values the learning journey over the outcome, requiring students to gain a deeper understanding of the material by focusing on the underlying principles and algorithms.","This approach values the learning journey over the outcome, requiring students to gain a deeper understanding of the material by focusing on the underlying principles and algorithms.",0.5846678614616394,0.5551989674568176,0.4448010325431824,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02335,policy_digital_strategy_for_schools_to_2027_chunk_0052,policy_digital_strategy_for_schools_to_2027,ireland,policy,5,P5,enables_or_supports,"There is clear evidence on the need to support digital competence in adults and young people with 44% of EU citizens having an insufficient level of digital skills, with Ireland slightly above the EU average at 46% 34 .","There is clear evidence on the need to support digital competence in adults and young people with 44% of EU citizens having an insufficient level of digital skills, with Ireland slightly above the EU average at 46% 34 .",sentiment_claim_00069,sentiment_original_051024_insights_into_ai_and_the_youth_sector_chunk_0036,sentiment,0,S0,"digital democracy tools and facilitate access in order to support youth participation in democratic life and engage young people in an inclusive way, whilst being aware that some young people do not have access to the internet and digital technologies, or the skills to use them' .","digital democracy tools and facilitate access in order to support youth participation in democratic life and engage young people in an inclusive way, whilst being aware that some young people do not have access to the internet and digital technologies, or the skills to use them' .",0.6579349637031555,0.636758029460907,0.363241970539093,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02336,policy_digital_strategy_for_schools_to_2027_chunk_0053,policy_digital_strategy_for_schools_to_2027,ireland,policy,5,P5,enables_or_supports,It provides a general reference framework to support the development of educator ­ specific digital competences in Europe.,It provides a general reference framework to support the development of educator ­ specific digital competences in Europe.,sentiment_claim_00732,sentiment_original_survey_on_artificial_intelligence_for_teaching_and_learning_results_european_school_education_platform_chunk_0001,sentiment,3,S3,"Various European Commission initiatives aim to support public authorities, schools and teachers: - The European Digital Competence Framework (DigComp 3.0) integrates AI competence across all areas of digital competence, alongside cybersecurity, digital rights, wellbeing and the ability to address misinformation.","Various European Commission initiatives aim to support public authorities, schools and teachers: - The European Digital Competence Framework (DigComp 3.0) integrates AI competence across all areas of digital competence, alongside cybersecurity, digital rights, wellbeing and the ability to address misinformation.",0.7092586755752563,0.6565067172050476,0.3434932827949524,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02337,policy_digital_strategy_for_schools_to_2027_chunk_0053,policy_digital_strategy_for_schools_to_2027,ireland,policy,5,P5,requires_or_depends_on,"DigCompEdu is directed towards educators at all levels of education, from early childhood to higher and adult education, including general and vocational education and training, special needs education, and non ­ formal learning contexts.","DigCompEdu is directed towards educators at all levels of education, from early childhood to higher and adult education, including general and vocational education and training, special needs education, and non ­ formal learning contexts.",sentiment_claim_00524,sentiment_original_generative_artificial_intelligence_in_secondary_education_kj0125604enn_chunk_0039,sentiment,3,S3,"Doing so would require efforts cutting across the realms of formal, nonformal and informal education, adjusting the curriculum across all levels of education and training, as well as lifelong and life wide learning opportunities.","Doing so would require efforts cutting across the realms of formal, nonformal and informal education, adjusting the curriculum across all levels of education and training, as well as lifelong and life wide learning opportunities.",0.5925765037536621,0.5525586009025574,0.4474413990974426,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02338,policy_digital_strategy_for_schools_to_2027_chunk_0053,policy_digital_strategy_for_schools_to_2027,ireland,policy,5,P5,enables_or_supports,"As such, it is important for teachers, with the necessary support, to develop their own competence in this area in line with emerging trends and requirements, in order to fully realise the potential of digital technologies to support and enhance teaching, learning and assessment practices and to provide the most up ­ to ­ date learning experiences for learners.","As such, it is important for teachers, with the necessary support, to develop their own competence in this area in line with emerging trends and requirements, in order to fully realise the potential of digital technologies to support and enhance teaching, learning and assessment practices and to provide the most up ­ to ­ date learning experiences for learners.",sentiment_claim_00274,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0090,sentiment,7,S7,"Indicative comment: 'So I think teachers need to be trained up on the various technologies, I think, yeah, continuous professional learning is hugely important.","Indicative comment: 'So I think teachers need to be trained up on the various technologies, I think, yeah, continuous professional learning is hugely important.",0.7769491076469421,0.764866054058075,0.23513394594192505,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02339,policy_digital_strategy_for_schools_to_2027_chunk_0053,policy_digital_strategy_for_schools_to_2027,ireland,policy,5,P5,enables_or_supports,"Self ­ reflective tools such as DigCompEdu, EU SELFIE and SELFIEforTeachers can assist teachers and school leaders in effectively identifying areas for development.","Self ­ reflective tools such as DigCompEdu, EU SELFIE and SELFIEforTeachers can assist teachers and school leaders in effectively identifying areas for development.",sentiment_claim_00397,sentiment_original_artificial_intelligence_in_classrooms_qa0126065enn_chunk_0013,sentiment,3,S3,Is it to prepare students to pass examinations or to help them self-actualise?,Is it to prepare students to pass examinations or to help them self-actualise?,0.5744475722312927,0.5699231624603271,0.43007683753967285,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02340,policy_digital_strategy_for_schools_to_2027_chunk_0053,policy_digital_strategy_for_schools_to_2027,ireland,policy,5,P5,enables_or_supports,"The Department, with its partners, will consider what further supports are needed in this area to help teachers develop their digital skills and will examine, in consultation and agreement with relevant stakeholders, the area of digital competence/digital skills for teachers and learners with agreed definitions.","The Department, with its partners, will consider what further supports are needed in this area to help teachers develop their digital skills and will examine, in consultation and agreement with relevant stakeholders, the area of digital competence/digital skills for teachers and learners with agreed definitions.",sentiment_claim_00191,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0022,sentiment,5,S5,"It must be noted that the sample is made up of volunteer teachers and, due to the nature of the project, we expect that these teachers have a greater than average interest in digital technologies.","It must be noted that the sample is made up of volunteer teachers and, due to the nature of the project, we expect that these teachers have a greater than average interest in digital technologies.",0.6738215684890747,0.6617352366447449,0.3382647633552551,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02341,policy_digital_strategy_for_schools_to_2027_chunk_0054,policy_digital_strategy_for_schools_to_2027,ireland,policy,5,P5,enables_or_supports,"1.12 Curriculum As referenced in Harnessing Digital: The Digital Ireland Framework, 33 'the OECD have emphasised the need for the school system to prepare young people, enabling them to adapt to changes in the labour market, and become informed and responsible citizens.","1.12 Curriculum As referenced in Harnessing Digital: The Digital Ireland Framework, 33 'the OECD have emphasised the need for the school system to prepare young people, enabling them to adapt to changes in the labour market, and become informed and responsible citizens.",sentiment_claim_00310,sentiment_original_ai_views_of_youth_workers_chunk_0004,sentiment,4,S4,"Digital technologies can interfere and therefore negatively affect the youth empowerment process (Pawluczuk & Serban, 2021) In recent years, the need for digital literacy in youth work has become increasingly important as a result of the digitalisation of many aspects of youth work project management and delivery.","Digital technologies can interfere and therefore negatively affect the youth empowerment process (Pawluczuk & Serban, 2021) In recent years, the need for digital literacy in youth work has become increasingly important as a result of the digitalisation of many aspects of youth work project management and delivery.",0.7252846956253052,0.7171664834022522,0.2828335165977478,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
